value	lower	upper	time
556109.7	346667	897382.6	482965.931863727
556109.7	346667	897382.6	483967.935871744
556109.7	346667	897382.6	484969.93987976
556109.7	346667	897382.6	485971.943887776
556109.7	346667	897382.6	486973.947895792
556109.7	346667	897382.6	487975.951903808
556109.7	346667	897382.6	488977.955911824
556109.7	346667	897382.6	489979.95991984
556109.7	346667	897382.6	490981.963927856
556109.7	346667	897382.6	491983.967935872
556109.7	346667	897382.6	492985.971943888
556109.7	346667	897382.6	493987.975951904
556109.7	346667	897382.6	494989.97995992
556109.7	346667	897382.6	495991.983967936
556109.7	346667	897382.6	496993.987975952
556109.7	346667	897382.6	497995.991983968
556109.7	346667	897382.6	498997.995991984
556109.7	346667	897382.6	5e+05
